PERMNO,date,TICKER,COMNAM,RET
77274,20080327,GILD,GILEAD SCIENCES INC,-0.005175
77274,20080328,GILD,GILEAD SCIENCES INC,-0.007403
77274,20080331,GILD,GILEAD SCIENCES INC,0.038702
77418,20080102,TWX,TIME WARNER INC NEW,-0.013325
77418,20080103,TWX,TIME WARNER INC NEW,0.002455
77418,20080104,TWX,TIME WARNER INC NEW,-0.02572
77418,20080107,TWX,TIME WARNER INC NEW,-0.006914
77418,20080108,TWX,TIME WARNER INC NEW,-0.005063
77418,20080109,TWX,TIME WARNER INC NEW,0.013359
77418,20080110,TWX,TIME WARNER INC NEW,0.008161
77418,20080111,TWX,TIME WARNER INC NEW,-0.003113
77418,20080114,TWX,TIME WARNER INC NEW,0.013117
77418,20080115,TWX,TIME WARNER INC NEW,-0.03021
77418,20080116,TWX,TIME WARNER INC NEW,0.014622
77418,20080117,TWX,TIME WARNER INC NEW,-0.029449
77418,20080118,TWX,TIME WARNER INC NEW,0.003228
77418,20080122,TWX,TIME WARNER INC NEW,-0.023166
77418,20080123,TWX,TIME WARNER INC NEW,0.002635
77418,20080124,TWX,TIME WARNER INC NEW,0.013798
77418,20080125,TWX,TIME WARNER INC NEW,-0.03046
77418,20080128,TWX,TIME WARNER INC NEW,0.019385
77418,20080129,TWX,TIME WARNER INC NEW,-0.001312
77418,20080130,TWX,TIME WARNER INC NEW,0.010506
77418,20080131,TWX,TIME WARNER INC NEW,0.019493
77418,20080201,TWX,TIME WARNER INC NEW,0.024219
77418,20080204,TWX,TIME WARNER INC NEW,-0.014312
77418,20080205,TWX,TIME WARNER INC NEW,-0.027778
77418,20080206,TWX,TIME WARNER INC NEW,0.02013
77418,20080207,TWX,TIME WARNER INC NEW,-0.010821
77418,20080208,TWX,TIME WARNER INC NEW,0.003218
77418,20080211,TWX,TIME WARNER INC NEW,0.002566
77418,20080212,TWX,TIME WARNER INC NEW,0.037748
77418,20080213,TWX,TIME WARNER INC NEW,0.022195
77418,20080214,TWX,TIME WARNER INC NEW,-0.008444
77418,20080215,TWX,TIME WARNER INC NEW,0.015815
77418,20080219,TWX,TIME WARNER INC NEW,-0.003593
77418,20080220,TWX,TIME WARNER INC NEW,-0.009014
77418,20080221,TWX,TIME WARNER INC NEW,-0.010309
77418,20080222,TWX,TIME WARNER INC NEW,0.010417
77418,20080225,TWX,TIME WARNER INC NEW,0.004851
77418,20080226,TWX,TIME WARNER INC NEW,-0.000604
77418,20080227,TWX,TIME WARNER INC NEW,0.001963
77418,20080228,TWX,TIME WARNER INC NEW,-0.030853
77418,20080229,TWX,TIME WARNER INC NEW,-0.025593
77418,20080303,TWX,TIME WARNER INC NEW,-0.007047
77418,20080304,TWX,TIME WARNER INC NEW,-0.013548
77418,20080305,TWX,TIME WARNER INC NEW,0.000831
77418,20080306,TWX,TIME WARNER INC NEW,-0.024355
77418,20080307,TWX,TIME WARNER INC NEW,-0.004689
77418,20080310,TWX,TIME WARNER INC NEW,-0.026245
77418,20080311,TWX,TIME WARNER INC NEW,0.02557
77418,20080312,TWX,TIME WARNER INC NEW,-0.005391
77418,20080313,TWX,TIME WARNER INC NEW,-0.016938
77418,20080314,TWX,TIME WARNER INC NEW,-0.033081
77418,20080317,TWX,TIME WARNER INC NEW,-0.008553
77418,20080318,TWX,TIME WARNER INC NEW,0.030913
77418,20080319,TWX,TIME WARNER INC NEW,0.004881
77418,20080320,TWX,TIME WARNER INC NEW,-0.015961
77418,20080324,TWX,TIME WARNER INC NEW,0.03103
77418,20080325,TWX,TIME WARNER INC NEW,0.018468
77418,20080326,TWX,TIME WARNER INC NEW,-0.03358
77418,20080327,TWX,TIME WARNER INC NEW,-0.008339
77418,20080328,TWX,TIME WARNER INC NEW,-0.028031
77418,20080331,TWX,TIME WARNER INC NEW,0.010815
79237,20080102,RIG,TRANSOCEAN INC NEW,0.01956
79237,20080103,RIG,TRANSOCEAN INC NEW,-0.000068
79237,20080104,RIG,TRANSOCEAN INC NEW,-0.023845
79237,20080107,RIG,TRANSOCEAN INC NEW,-0.016566
79237,20080108,RIG,TRANSOCEAN INC NEW,-0.007852
79237,20080109,RIG,TRANSOCEAN INC NEW,0.013237
79237,20080110,RIG,TRANSOCEAN INC NEW,-0.022721
79237,20080111,RIG,TRANSOCEAN INC NEW,-0.009082
79237,20080114,RIG,TRANSOCEAN INC NEW,0.039299
79237,20080115,RIG,TRANSOCEAN INC NEW,-0.061235
79237,20080116,RIG,TRANSOCEAN INC NEW,-0.022996
79237,20080117,RIG,TRANSOCEAN INC NEW,-0.032536
79237,20080118,RIG,TRANSOCEAN INC NEW,0.02091
79237,20080122,RIG,TRANSOCEAN INC NEW,-0.033097
79237,20080123,RIG,TRANSOCEAN INC NEW,0.009504
79237,20080124,RIG,TRANSOCEAN INC NEW,0.021382
79237,20080125,RIG,TRANSOCEAN INC NEW,-0.007108
79237,20080128,RIG,TRANSOCEAN INC NEW,0.011014
79237,20080129,RIG,TRANSOCEAN INC NEW,-0.015796
79237,20080130,RIG,TRANSOCEAN INC NEW,-0.02538
79237,20080131,RIG,TRANSOCEAN INC NEW,-0.008274
79237,20080201,RIG,TRANSOCEAN INC NEW,0.026094
79237,20080204,RIG,TRANSOCEAN INC NEW,0.001993
79237,20080205,RIG,TRANSOCEAN INC NEW,-0.0362
79237,20080206,RIG,TRANSOCEAN INC NEW,0.009658
79237,20080207,RIG,TRANSOCEAN INC NEW,-0.001472
79237,20080208,RIG,TRANSOCEAN INC NEW,0.024973
79237,20080211,RIG,TRANSOCEAN INC NEW,0.024764
79237,20080212,RIG,TRANSOCEAN INC NEW,-0.017696
79237,20080213,RIG,TRANSOCEAN INC NEW,0.041901
79237,20080214,RIG,TRANSOCEAN INC NEW,-0.012339
79237,20080215,RIG,TRANSOCEAN INC NEW,-0.004627
79237,20080219,RIG,TRANSOCEAN INC NEW,0.004494
79237,20080220,RIG,TRANSOCEAN INC NEW,0.070035
79237,20080221,RIG,TRANSOCEAN INC NEW,-0.003965
79237,20080222,RIG,TRANSOCEAN INC NEW,-0.001592
79237,20080225,RIG,TRANSOCEAN INC NEW,0.019498
79237,20080226,RIG,TRANSOCEAN INC NEW,0.022112
79237,20080227,RIG,TRANSOCEAN INC NEW,-0.014399
79237,20080228,RIG,TRANSOCEAN INC NEW,0.015456
79237,20080229,RIG,TRANSOCEAN INC NEW,-0.023422
79237,20080303,RIG,TRANSOCEAN INC NEW,-0.008967
79237,20080304,RIG,TRANSOCEAN INC NEW,-0.017235
79237,20080305,RIG,TRANSOCEAN INC NEW,0.031494
79237,20080306,RIG,TRANSOCEAN INC NEW,-0.01934
79237,20080307,RIG,TRANSOCEAN INC NEW,-0.015315
79237,20080310,RIG,TRANSOCEAN INC NEW,-0.031619
79237,20080311,RIG,TRANSOCEAN INC NEW,0.057803
79237,20080312,RIG,TRANSOCEAN INC NEW,-0.015828
79237,20080313,RIG,TRANSOCEAN INC NEW,0.013681
79237,20080314,RIG,TRANSOCEAN INC NEW,-0.012563
79237,20080317,RIG,TRANSOCEAN INC NEW,-0.037877
79237,20080318,RIG,TRANSOCEAN INC NEW,0.051761
79237,20080319,RIG,TRANSOCEAN INC NEW,-0.050363
79237,20080320,RIG,TRANSOCEAN INC NEW,-0.007868
79237,20080324,RIG,TRANSOCEAN INC NEW,-0.00061
79237,20080325,RIG,TRANSOCEAN INC NEW,0.006104
79237,20080326,RIG,TRANSOCEAN INC NEW,0.025406
79237,20080327,RIG,TRANSOCEAN INC NEW,-0.008283
79237,20080328,RIG,TRANSOCEAN INC NEW,0.000597
79237,20080331,RIG,TRANSOCEAN INC NEW,0.007677
86868,20080102,GS,GOLDMAN SACHS GROUP INC,-0.034643
86868,20080103,GS,GOLDMAN SACHS GROUP INC,-0.013295
86868,20080104,GS,GOLDMAN SACHS GROUP INC,-0.02397
86868,20080107,GS,GOLDMAN SACHS GROUP INC,-0.026009
86868,20080108,GS,GOLDMAN SACHS GROUP INC,-0.026858
86868,20080109,GS,GOLDMAN SACHS GROUP INC,0.011873
86868,20080110,GS,GOLDMAN SACHS GROUP INC,0.02691
86868,20080111,GS,GOLDMAN SACHS GROUP INC,0.009294
86868,20080114,GS,GOLDMAN SACHS GROUP INC,0.014642
86868,20080115,GS,GOLDMAN SACHS GROUP INC,-0.041458
